item_id,order_id,product_id,product_name,category,quantity,quantity_flag,unit_price_USD,discount_pct,discount_pct_flag,line_total_USD
ITEM-010335,ORD-02175,PROD-0058,Nail Polish Set,Beauty,9,Valid entry,372.61,16,Acceptable,2816.93
ITEM-010336,ORD-01503,PROD-0185,Green Tea Collection Pro,Food and Beverage,11,Valid entry,653.88,26,Acceptable,NULL
ITEM-010337,ORD-01503,PROD-0174,Gym Bag Pro,Sports,15,Valid entry,335.66,15,Acceptable,4279.66
ITEM-010338,ORD-01503,PROD-0100,Dark Chocolate Box Pro,Food and Beverage,17,Valid entry,594.75,26,Acceptable,7481.95
ITEM-010339,ORD-03448,PROD-0016,HR Management System,Software,14,Valid entry,1658.34,28,Acceptable,16716.07
ITEM-010340,ORD-03448,PROD-0047,Gym Bag,Sports,17,Valid entry,247.22,32,Acceptable,2857.86
ITEM-010341,ORD-03448,PROD-0186,Security Suite Pro,Software,6,Valid entry,NULL,18,Acceptable,9919.51
ITEM-010342,ORD-03448,PROD-0125,Python for Beginners Pro,Books,-8,Entry Error - Review,935.12,11,Acceptable,9987.08
ITEM-010343,ORD-00782,PROD-0098,Moisturiser SPF50 Pro,Beauty,11,Valid entry,1270.72,11,Acceptable,12440.35
ITEM-010344,ORD-02791,PROD-0143,Smoothie Mix Pro,Food and Beverage,4,Valid entry,841.22,34,Acceptable,2220.82
ITEM-010345,ORD-03058,PROD-0196,Jump Rope Pro,Sports,18,Valid entry,148.45,16,Acceptable,2244.56
ITEM-010346,ORD-04487,PROD-0120,Foam Roller Pro,Sports,11,Valid entry,NULL,24,Acceptable,29176.57
ITEM-010347,ORD-04487,PROD-0058,Nail Polish Set,Beauty,15,Valid entry,372.61,0,Acceptable,NULL
ITEM-010348,ORD-04487,PROD-0036,Cookware Set,Home and Garden,17,Valid entry,265.41,3,Acceptable,4376.61
ITEM-010349,ORD-04487,PROD-0017,Design Software,Software,18,Valid entry,819.73,25,Acceptable,NULL
ITEM-010350,ORD-03894,PROD-0028,Backpack,apparel,13,Valid entry,621.89,25,Acceptable,6063.43
ITEM-010351,ORD-03894,PROD-0173,Wireless Headphones Pro,Electronics,2,Valid entry,581.83,35,Acceptable,756.38
ITEM-010352,ORD-03894,PROD-0067,Design Thinking,Books,14,Valid entry,866.02,31,Acceptable,8365.75
ITEM-010353,ORD-04653,PROD-0128,Leadership Principles Pro,Books,4,Valid entry,934.40,2,Acceptable,3662.85
ITEM-010354,ORD-04653,PROD-0078,Dark Chocolate Box,Food and Beverage,6,Valid entry,538.02,2,Acceptable,3163.56
ITEM-010355,ORD-04653,PROD-0129,Baseball Cap Pro,Apparel,13,Valid entry,1239.92,28,Acceptable,11605.65
ITEM-010356,ORD-02716,PROD-0171,HR Management System Pro,Software,13,Valid entry,1930.86,14,Acceptable,NULL
ITEM-010357,ORD-00615,PROD-0049,Tennis Racket,Sports,20,Valid entry,64.18,18,Acceptable,1052.55
ITEM-010358,ORD-00615,PROD-0053,Hair Dryer,Beauty,10,Valid entry,1169.24,14,Acceptable,10055.46
ITEM-010359,ORD-03658,PROD-0078,Dark Chocolate Box,Food and Beverage,19,Valid entry,538.02,13,Acceptable,8893.47
ITEM-010360,ORD-03658,PROD-0195,Robot Vacuum Pro,Home and Garden,20,Valid entry,1006.15,38,Acceptable,12476.26
ITEM-010361,ORD-00277,PROD-0083,Lip Balm Set Pro,Beauty,5,Valid entry,310.69,38,Acceptable,963.14
ITEM-010362,ORD-04639,PROD-0141,Design Thinking Pro,Books,15,Valid entry,1078.56,28,Acceptable,11648.45
ITEM-010363,ORD-04639,PROD-0156,Protein Powder v2,Sports,9,Valid entry,335.04,23,Acceptable,2321.83
ITEM-010364,ORD-04639,PROD-0055,Perfume 50ml,Beauty,4,Valid entry,1469.34,30,Acceptable,4114.15
ITEM-010365,ORD-03159,PROD-0074,Organic Honey,Food and Beverage,20,Valid entry,NULL,37,Acceptable,14881.48
ITEM-010366,ORD-03159,PROD-0049,Tennis Racket,Sports,3,Valid entry,64.18,29,Acceptable,136.70
ITEM-010367,ORD-00228,PROD-0008,Monitor 27in,Electronics,6,Valid entry,142.16,30,Acceptable,597.07
ITEM-010368,ORD-01957,PROD-0058,Nail Polish Set,Beauty,11,Valid entry,372.61,14,Acceptable,3524.89
ITEM-010369,ORD-02599,PROD-0098,Moisturiser SPF50 Pro,Beauty,20,Valid entry,1270.72,22,Acceptable,19823.23
ITEM-010370,ORD-00956,PROD-0147,Monitor 27in Pro,Electronics,15,Valid entry,114.25,21,Acceptable,1353.86
ITEM-010371,ORD-01900,PROD-0177,Jump Rope Pro,Sports,4,Valid entry,135.15,20,Acceptable,432.48
ITEM-010372,ORD-01900,PROD-0009,Laptop Stand,Electronics,12,Valid entry,43.95,35,Acceptable,342.81
ITEM-010373,ORD-01900,PROD-0156,Protein Powder v2,Sports,10,Valid entry,335.04,16,Acceptable,2814.34
ITEM-010374,ORD-01900,PROD-0165,Energy Drink Pack Pro,Food and Beverage,19,Valid entry,1670.16,16,Acceptable,26655.75
ITEM-010375,ORD-03298,PROD-0083,Lip Balm Set Pro,Beauty,9,Valid entry,310.69,36,Acceptable,1789.57
ITEM-010376,ORD-03298,PROD-0003,Bluetooth Speaker,Electronics,-5,Entry Error - Review,117.98,32,Acceptable,1203.40
ITEM-010377,ORD-03298,PROD-0165,Energy Drink Pack Pro,Food and Beverage,4,Valid entry,1670.16,33,Acceptable,NULL
ITEM-010378,ORD-04119,PROD-0053,Hair Dryer,Beauty,8,Valid entry,1169.24,16,Acceptable,NULL
ITEM-010379,ORD-04119,PROD-0042,Resistance Bands,Sports,4,Valid entry,1478.09,35,Acceptable,3843.03
ITEM-010380,ORD-04119,PROD-0064,Leadership Principles,Books,5,Valid entry,806.00,33,Acceptable,NULL
ITEM-010381,ORD-03194,PROD-0119,Baseball Cap Pro,Apparel,18,Valid entry,1471.39,9,Acceptable,24101.37
ITEM-010382,ORD-03194,PROD-0090,Winter Coat Pro,Apparel,9,Valid entry,1531.24,11,Acceptable,NULL
ITEM-010383,ORD-03194,PROD-0140,Bed Sheets Pro,Home and Garden,6,Valid entry,1071.89,27,Acceptable,4694.88
ITEM-010384,ORD-02621,PROD-0190,Foam Roller Pro,Sports,2,Valid entry,2998.27,27,Acceptable,NULL
ITEM-010385,ORD-02621,PROD-0135,Bed Sheets Pro,Home and Garden,18,Valid entry,1103.72,23,Acceptable,15297.56
ITEM-010386,ORD-01742,PROD-0040,Storage Ottoman,Home and Garden,17,Valid entry,2043.74,11,Acceptable,30921.79
ITEM-010387,ORD-03628,PROD-0032,Air Purifier,Home and Garden,11,Valid entry,2282.93,20,Acceptable,20089.78
ITEM-010388,ORD-03628,PROD-0083,Lip Balm Set Pro,Beauty,8,Valid entry,310.69,13,Acceptable,2162.40
ITEM-010389,ORD-03628,PROD-0089,Design Software Pro,Software,14,Valid entry,820.64,34,Acceptable,7582.71
ITEM-010390,ORD-03628,PROD-0131,Design Thinking Pro,Books,16,Valid entry,880.31,21,Acceptable,11127.12
ITEM-010391,ORD-02806,PROD-0036,Cookware Set,Home and Garden,15,Valid entry,265.41,15,Acceptable,3383.98
ITEM-010392,ORD-04232,PROD-0122,Video Conferencing Pro,Software,13,Valid entry,2447.65,6,Acceptable,29910.28
ITEM-010393,ORD-04232,PROD-0078,Dark Chocolate Box,Food and Beverage,3,Valid entry,538.02,33,Acceptable,NULL
ITEM-010394,ORD-03789,PROD-0009,Laptop Stand,Electronics,4,Valid entry,43.95,21,Acceptable,138.88
ITEM-010395,ORD-03789,PROD-0122,Video Conferencing Pro,software,8,Valid entry,2447.65,15,Acceptable,16644.02
ITEM-010396,ORD-03789,PROD-0136,Cycling Helmet Pro,Sports,17,Valid entry,1098.60,7,Acceptable,17368.87
ITEM-010397,ORD-02523,PROD-0139,Moisturiser SPF50 Pro,Beauty,5,Valid entry,1862.50,8,Acceptable,8567.50
ITEM-010398,ORD-02523,PROD-0195,Robot Vacuum Pro,Home and Garden,2,Valid entry,1006.15,11,Acceptable,1790.95
ITEM-010399,ORD-02959,PROD-0084,SQL Deep Dive Pro,Books,3,Valid entry,3859.71,18,Acceptable,9494.89
ITEM-010400,ORD-02959,PROD-0075,Hot Sauce Bundle,Food and Beverage,9,Valid entry,1052.52,34,Acceptable,6251.97
ITEM-010401,ORD-02959,PROD-0099,Premium Coffee Beans Pro,Food and Beverage,17,Valid entry,424.25,39,Acceptable,4399.47
ITEM-010402,ORD-01559,PROD-0200,Data Analytics Guide Pro,Books,3,Valid entry,672.78,35,Acceptable,1311.92
ITEM-010403,ORD-01559,PROD-0025,Sports Leggings,Apparel,2,Valid entry,1270.62,18,Acceptable,2083.82
ITEM-010404,ORD-04360,PROD-0065,Financial Freedom,Books,20,Valid entry,1469.98,11,Acceptable,26165.64
ITEM-010405,ORD-00488,PROD-0066,SQL Deep Dive,Books,16,Valid entry,2840.66,10,Acceptable,40905.50
ITEM-010406,ORD-00488,PROD-0008,Monitor 27in,Electronics,2,Valid entry,142.16,36,Acceptable,181.96
ITEM-010407,ORD-00488,PROD-0085,Data Analytics Guide Pro,Books,17,Valid entry,861.20,2,Acceptable,14347.59
ITEM-010408,ORD-04361,PROD-0107,Dress Shoes Pro,apparel,14,Valid entry,821.85,3,Acceptable,11160.72
ITEM-010409,ORD-04361,PROD-0132,Business Jacket Pro,Apparel,5,Valid entry,1511.13,3,Acceptable,7328.98
ITEM-010410,ORD-02479,PROD-0022,Casual T-Shirt,Apparel,6,Valid entry,263.25,33,Acceptable,1058.26
ITEM-010411,ORD-01467,PROD-0032,Air Purifier,Home and Garden,18,Valid entry,NULL,30,Acceptable,28764.92
ITEM-010412,ORD-00192,PROD-0104,Hot Sauce Bundle Pro,Food and Beverage,10,Valid entry,1314.76,32,Acceptable,8940.37
ITEM-010413,ORD-02093,PROD-0186,Security Suite Pro,Software,15,Valid entry,2016.16,20,Acceptable,24193.92
ITEM-010414,ORD-02093,PROD-0087,Hair Dryer Pro,Beauty,8,Valid entry,957.33,24,Acceptable,5820.57
ITEM-010415,ORD-02093,PROD-0159,USB-C Hub Pro,Electronics,12,Valid entry,2734.41,19,Acceptable,26578.47
ITEM-010416,ORD-02093,PROD-0072,Protein Bars 12pk,Food and Beverage,15,Valid entry,1658.51,3,Acceptable,NULL
ITEM-010417,ORD-03824,PROD-0078,Dark Chocolate Box,Food and Beverage,18,Valid entry,538.02,14,Acceptable,8328.55
ITEM-010418,ORD-01901,PROD-0028,Backpack,Apparel,1,Valid entry,621.89,15,Acceptable,528.61
ITEM-010419,ORD-01143,PROD-0120,Foam Roller Pro,Sports,18,Valid entry,3490.02,39,Acceptable,38320.42
ITEM-010420,ORD-00564,PROD-0098,Moisturiser SPF50 Pro,Beauty,19,Valid entry,1270.72,13,Acceptable,21005.00
ITEM-010421,ORD-00564,PROD-0147,Monitor 27in Pro,Electronics,3,Valid entry,114.25,39,Acceptable,209.08
ITEM-010422,ORD-03489,PROD-0020,Video Conferencing,Software,8,Valid entry,1857.53,38,Acceptable,9213.35
ITEM-010423,ORD-01993,PROD-0153,Analytics Tool Pro,Software,1,Valid entry,2914.31,10,Acceptable,2622.88
ITEM-010424,ORD-01134,PROD-0042,Resistance Bands,Sports,18,Valid entry,1478.09,33,Acceptable,17825.77
ITEM-010425,ORD-01134,PROD-0158,Wall Art Pro,Home and Garden,7,Valid entry,1235.81,20,Acceptable,6920.54
ITEM-010426,ORD-01134,PROD-0059,Shampoo & Conditioner,Beauty,20,Valid entry,1389.29,28,Acceptable,NULL
ITEM-010427,ORD-01134,PROD-0016,HR Management System,Software,11,Valid entry,1658.34,34,Acceptable,12039.55
ITEM-010428,ORD-00484,PROD-0172,Desk Lamp Pro,Home and Garden,-6,Entry Error - Review,46.39,28,Acceptable,434.21
ITEM-010429,ORD-00484,PROD-0163,Smart Thermostat Pro,Home and Garden,11,Valid entry,820.19,30,Acceptable,6315.46
ITEM-010430,ORD-02440,PROD-0147,Monitor 27in Pro,Electroncs,4,Valid entry,114.25,23,Acceptable,351.89
ITEM-010431,ORD-02440,PROD-0069,Growth Hacking,Books,3,Valid entry,910.45,38,Acceptable,1693.44
ITEM-010432,ORD-02440,PROD-0020,Video Conferencing,Software,17,Valid entry,1857.53,20,Acceptable,25262.41
ITEM-010433,ORD-02257,PROD-0119,Baseball Cap Pro,Apparel,8,Valid entry,1471.39,38,Acceptable,7298.09
ITEM-010434,ORD-02257,PROD-0032,Air Purifier,Home and Garden,11,Valid entry,2282.93,31,Acceptable,17327.44
ITEM-010435,ORD-03688,PROD-0025,Sports Leggings,Apparel,4,Valid entry,1270.62,9,Acceptable,4625.06
ITEM-010436,ORD-03688,PROD-0088,Leadership Principles Pro,Books,9,Valid entry,805.36,10,Acceptable,6523.42
ITEM-010437,ORD-03688,PROD-0007,Gaming Mouse,Electronics,7,Valid entry,1421.71,19,Acceptable,8061.10
ITEM-010438,ORD-03688,PROD-0123,Laptop Stand Pro,Electronics,18,Valid entry,55.29,28,Acceptable,716.56
ITEM-010439,ORD-04828,PROD-0001,Wireless Headphones,Electronics,17,Valid entry,438.78,4,Acceptable,7160.89
ITEM-010440,ORD-04828,PROD-0169,Portable Charger Pro,Electronics,8,Valid entry,410.99,10,Acceptable,2959.13
ITEM-010441,ORD-00998,PROD-0193,Bed Sheets Pro,Home and Garden,2,Valid entry,1439.66,38,Acceptable,1785.18
ITEM-010442,ORD-00998,PROD-0181,Cloud Storage Pro,Software,2,Valid entry,1691.68,13,Acceptable,2943.52
ITEM-010443,ORD-00998,PROD-0196,Jump Rope Pro,Sports,9,Valid entry,148.45,39,Acceptable,814.99
ITEM-010444,ORD-01464,PROD-0076,Smoothie Mix,F&B,9,Valid entry,643.37,17,Acceptable,4805.97
ITEM-010445,ORD-01464,PROD-0124,Growth Hacking Pro,Books,-5,Entry Error - Review,855.22,23,Acceptable,5926.67
ITEM-010446,ORD-02871,PROD-0024,Winter Coat,Apparel,14,Valid entry,1531.64,25,Acceptable,NULL
ITEM-010447,ORD-02871,PROD-0005,Webcam HD,Electronics,6,Valid entry,695.37,35,Acceptable,2711.94
ITEM-010448,ORD-02871,PROD-0168,Security Suite Pro,Software,18,Valid entry,1329.27,5,Acceptable,22730.52
ITEM-010449,ORD-02871,PROD-0079,Energy Drink Pack,Food and Beverage,10,Valid entry,NULL,1,Acceptable,18531.22
ITEM-010450,ORD-03293,PROD-0187,SQL Deep Dive Pro,Books,15,Valid entry,3875.59,29,Acceptable,41275.03
ITEM-010451,ORD-03293,PROD-0066,SQL Deep Dive,Books,2,Valid entry,2840.66,9,Acceptable,5170.00
ITEM-010452,ORD-02734,PROD-0182,Coffee Maker Pro,Home and Garden,20,Valid entry,1789.99,33,Acceptable,23985.87
ITEM-010453,ORD-02734,PROD-0190,Foam Roller Pro,Sports,13,Valid entry,2998.27,30,Acceptable,27284.26
ITEM-010454,ORD-02515,PROD-0066,SQL Deep Dive,Books,7,Valid entry,2840.66,19,Acceptable,16106.54
ITEM-010455,ORD-02515,PROD-0007,Gaming Mouse,Electronics,9,Valid entry,1421.71,14,Acceptable,11004.04
ITEM-010456,ORD-02515,PROD-0085,Data Analytics Guide Pro,Books,12,Valid entry,861.20,33,Acceptable,6924.05
ITEM-010457,ORD-03492,PROD-0125,Python for Beginners Pro,Books,2,Valid entry,935.12,23,Acceptable,1440.08
ITEM-010458,ORD-01578,PROD-0095,Bed Sheets Pro,Home and Garden,16,Valid entry,1260.77,18,Acceptable,16541.30
ITEM-010459,ORD-01578,PROD-0032,Air Purifier,Home and Garden,10,Valid entry,2282.93,10,Acceptable,20546.37
ITEM-010460,ORD-01578,PROD-0055,Perfume 50ml,Beauty,6,Valid entry,1469.34,24,Acceptable,6700.19
ITEM-010461,ORD-04195,PROD-0045,Foam Roller,Sports,14,Valid entry,3167.91,11,Acceptable,39472.16
ITEM-010462,ORD-04195,PROD-0049,Tennis Racket,Sports,9,Valid entry,64.18,22,Acceptable,450.54
ITEM-010463,ORD-00453,PROD-0049,Tennis Racket,Sports,16,Valid entry,64.18,19,Acceptable,831.77
ITEM-010464,ORD-00453,PROD-0126,Wireless Headphones Pro,Electronics,7,Valid entry,425.58,12,Acceptable,2621.57
ITEM-010465,ORD-00453,PROD-0058,Nail Polish Set,Beauty,13,Valid entry,372.61,14,Acceptable,NULL
ITEM-010466,ORD-00453,PROD-0174,Gym Bag Pro,Sports,5,Valid entry,335.66,32,Acceptable,NULL
ITEM-010467,ORD-04193,PROD-0016,HR Management System,Software,2,Valid entry,1658.34,25,Acceptable,2487.51
ITEM-010468,ORD-04193,PROD-0132,Business Jacket Pro,Apparel,6,Valid entry,1511.13,3,Acceptable,8794.78
ITEM-010469,ORD-00553,PROD-0165,Energy Drink Pack Pro,Food and Beverage,14,Valid entry,1670.16,5,Acceptable,NULL
ITEM-010470,ORD-03056,PROD-0042,Resistance Bands,Sports,16,Valid entry,1478.09,6,Acceptable,22230.47
ITEM-010471,ORD-03056,PROD-0110,Design Software Pro,Software,5,Valid entry,847.18,9,Acceptable,3854.67
ITEM-010472,ORD-03056,PROD-0200,Data Analytics Guide Pro,Books,15,Valid entry,672.78,1,Acceptable,9990.78
ITEM-010473,ORD-03056,PROD-0160,AI Fundamentals Pro,Books,5,Valid entry,225.00,7,Acceptable,1046.25
ITEM-010474,ORD-04321,PROD-0070,AI Fundamentals,Books,6,Valid entry,198.30,22,Acceptable,928.04
ITEM-010475,ORD-03057,PROD-0021,Running Shoes,Apparel,20,Valid entry,467.63,9,Acceptable,8510.87
ITEM-010476,ORD-03057,PROD-0171,HR Management System Pro,Software,8,Valid entry,1930.86,1,Acceptable,15292.41
ITEM-010477,ORD-01497,PROD-0024,Winter Coat,Apparel,19,Valid entry,1531.64,6,Acceptable,27355.09
ITEM-010478,ORD-02271,PROD-0166,Product Management v2,Books,4,Valid entry,557.83,12,Acceptable,1963.56
ITEM-010479,ORD-02271,PROD-0120,Foam Roller Pro,Sports,12,Valid entry,3490.02,25,Acceptable,31410.18
ITEM-010480,ORD-02271,PROD-0161,Hot Sauce Bundle Pro,Food and Beverage,13,Valid entry,1006.11,1,Acceptable,12948.64
ITEM-010481,ORD-01585,PROD-0096,Robot Vacuum Pro,Home and Garden,12,Valid entry,1308.53,4,Acceptable,15074.27
ITEM-010482,ORD-01585,PROD-0017,Design Software,Software,17,Valid entry,819.73,17,Acceptable,11566.39
ITEM-010483,ORD-01585,PROD-0110,Design Software Pro,Software,13,Valid entry,847.18,40,Acceptable,6608.00
ITEM-010484,ORD-01585,PROD-0042,Resistance Bands,Sports,1,Valid entry,1478.09,34,Acceptable,975.54
ITEM-010485,ORD-02215,PROD-0056,Lip Balm Set,Beauty,11,Valid entry,238.66,13,Acceptable,NULL
ITEM-010486,ORD-00659,PROD-0143,Smoothie Mix Pro,Food and Beverage,12,Valid entry,841.22,2,Acceptable,9892.75
ITEM-010487,ORD-00659,PROD-0051,Moisturiser SPF50,Beauty,5,Valid entry,1404.40,37,Acceptable,4423.86
ITEM-010488,ORD-00651,PROD-0123,Laptop Stand Pro,Electronics,4,Valid entry,55.29,40,Acceptable,132.70
ITEM-010489,ORD-00550,PROD-0162,Mechanical Keyboard Pro,Electronics,16,Valid entry,1226.74,36,Acceptable,12561.82
ITEM-010490,ORD-00550,PROD-0173,Wireless Headphones Pro,Electronics,19,Valid entry,581.83,14,Acceptable,9507.10
ITEM-010491,ORD-03077,PROD-0021,Running Shoes,Apparel,5,Valid entry,467.63,7,Acceptable,2174.48
ITEM-010492,ORD-03077,PROD-0103,Analytics Tool Pro,Software,13,Valid entry,2266.75,32,Acceptable,NULL
ITEM-010493,ORD-03077,PROD-0134,Nuts & Seeds Mix Pro,Food and Beverage,4,Valid entry,NULL,1,Acceptable,4995.94
ITEM-010494,ORD-03077,PROD-0191,Garden Hose Pro,Home and Garden,8,Valid entry,338.86,0,Acceptable,2710.88
ITEM-010495,ORD-03709,PROD-0103,Analytics Tool Pro,Software,17,Valid entry,2266.75,6,Acceptable,NULL
ITEM-010496,ORD-04820,PROD-0157,Analytics Tool Pro,Software,12,Valid entry,1897.69,35,Acceptable,14801.98
ITEM-010497,ORD-04820,PROD-0042,Resistance Bands,Sports,18,Valid entry,1478.09,26,Acceptable,19688.16
ITEM-010498,ORD-03260,PROD-0116,Email Marketing Tool Pro,Software,12,Valid entry,938.94,21,Acceptable,8901.15
ITEM-010499,ORD-04829,PROD-0057,Face Mask Kit,Beauty,9,Valid entry,NULL,18,Acceptable,9103.38
ITEM-010500,ORD-04829,PROD-0018,Cloud Storage,Software,8,Valid entry,1471.32,6,Acceptable,11064.33
ITEM-010501,ORD-04829,PROD-0001,Wireless Headphones,Electronics,20,Valid entry,438.78,113,Review Recommended,6055.16
ITEM-010502,ORD-04829,PROD-0098,Moisturiser SPF50 Pro,Beauty,18,Valid entry,1270.72,2,Acceptable,22415.50
ITEM-010503,ORD-04043,PROD-0134,Nuts & Seeds Mix Pro,Food and Beverage,8,Valid entry,1261.60,29,Acceptable,7165.89
ITEM-010504,ORD-04043,PROD-0033,Robot Vacuum,Home and Garden,15,Valid entry,1014.56,33,Acceptable,10196.33
ITEM-010505,ORD-04043,PROD-0009,Laptop Stand,Electronics,4,Valid entry,43.95,3,Acceptable,170.53
ITEM-010506,ORD-02010,PROD-0078,Dark Chocolate Box,Food and Beverage,4,Valid entry,538.02,17,Acceptable,1786.23
ITEM-010507,ORD-02010,PROD-0187,SQL Deep Dive Pro,Books,16,Valid entry,3875.59,11,Acceptable,55188.40
ITEM-010508,ORD-02010,PROD-0118,Foam Roller Pro,Sports,12,Valid entry,4306.63,33,Acceptable,34625.31
ITEM-010509,ORD-02010,PROD-0125,Python for Beginners Pro,Books,8,Valid entry,935.12,136,Review Recommended,6134.39
ITEM-010510,ORD-03673,PROD-0171,HR Management System Pro,Software,9,Valid entry,NULL,22,Acceptable,13554.64
ITEM-010511,ORD-03673,PROD-0145,Premium Coffee Beans Pro,Food and Beverage,6,Valid entry,464.46,39,Acceptable,1699.92
ITEM-010512,ORD-03673,PROD-0055,Perfume 50ml,Beauty,14,Valid entry,1469.34,28,Acceptable,14810.95
ITEM-010513,ORD-03673,PROD-0106,Cycling Helmet Pro,Sports,18,Valid entry,1257.89,1,Acceptable,NULL
ITEM-010514,ORD-00008,PROD-0044,Jump Rope,Sports,6,Valid entry,129.09,9,Acceptable,704.83
ITEM-010515,ORD-03096,PROD-0104,Hot Sauce Bundle Pro,Food and Beverage,9,Valid entry,1314.76,22,Acceptable,9229.62
ITEM-010516,ORD-03096,PROD-0003,Bluetooth Speaker,Electronics,11,Valid entry,117.98,22,Acceptable,1012.27
ITEM-010517,ORD-03096,PROD-0092,Vitamin C Serum Pro,Beauty,15,Valid entry,630.20,32,Acceptable,NULL
ITEM-010518,ORD-03096,PROD-0158,Wall Art Pro,Home and Garden,6,Valid entry,NULL,11,Acceptable,6599.23
ITEM-010519,ORD-01527,PROD-0033,Robot Vacuum,Home and Garden,15,Valid entry,1014.56,13,Acceptable,13240.01
ITEM-010520,ORD-01527,PROD-0116,Email Marketing Tool Pro,Software,5,Valid entry,938.94,4,Acceptable,4506.91
ITEM-010521,ORD-01527,PROD-0072,Protein Bars 12pk,Food and Beverage,12,Valid entry,1658.51,10,Acceptable,17911.91
ITEM-010522,ORD-01527,PROD-0093,Financial Freedom Pro,Books,9,Valid entry,1358.05,14,Acceptable,10511.31
ITEM-010523,ORD-04768,PROD-0196,Jump Rope Pro,Sports,11,Valid entry,148.45,24,Acceptable,1241.04
ITEM-010524,ORD-04768,PROD-0134,Nuts & Seeds Mix Pro,Food and Beverage,9,Valid entry,1261.60,3,Acceptable,11013.77
ITEM-010525,ORD-04768,PROD-0046,Water Bottle,Sports,11,Valid entry,1267.26,19,Acceptable,11291.29
ITEM-010526,ORD-04768,PROD-0198,Vitamin C Serum Pro,Beauty,4,Valid entry,826.67,38,Acceptable,2050.14
ITEM-010527,ORD-00492,PROD-0200,Data Analytics Guide Pro,Books,16,Valid entry,672.78,31,Acceptable,7427.49
ITEM-010528,ORD-00492,PROD-0091,Wall Art Pro,Home and Garden,9,Valid entry,1457.61,20,Acceptable,10494.79
ITEM-010529,ORD-00492,PROD-0146,Design Software Pro,Software,10,Valid entry,723.98,11,Acceptable,6443.42
ITEM-010530,ORD-00492,PROD-0182,Coffee Maker Pro,Home and Garden,6,Valid entry,1789.99,36,Acceptable,6873.56
ITEM-010531,ORD-02723,PROD-0195,Robot Vacuum Pro,Home and Garden,12,Valid entry,1006.15,20,Acceptable,9659.04
ITEM-010532,ORD-02723,PROD-0036,Cookware Set,Home and Garden,8,Valid entry,265.41,23,Acceptable,1634.93
ITEM-010533,ORD-02723,PROD-0016,HR Management System,Software,11,Valid entry,NULL,28,Acceptable,13134.05
ITEM-010534,ORD-03104,PROD-0198,Vitamin C Serum Pro,Beauty,9,Valid entry,826.67,24,Acceptable,5654.42
ITEM-010535,ORD-03104,PROD-0196,Jump Rope Pro,Sports,12,Valid entry,148.45,13,Acceptable,1549.82
ITEM-010536,ORD-01245,PROD-0165,Energy Drink Pack Pro,Food and Beverage,7,Valid entry,1670.16,16,Acceptable,9820.54
ITEM-010537,ORD-01245,PROD-0065,Financial Freedom,Books,5,Valid entry,1469.98,6,Acceptable,6908.91
ITEM-010538,ORD-00694,PROD-0140,Bed Sheets Pro,Home and Garden,15,Valid entry,1071.89,28,Acceptable,11576.41
ITEM-010539,ORD-00694,PROD-0120,Foam Roller Pro,Sports,10,Valid entry,3490.02,29,Acceptable,NULL
ITEM-010540,ORD-02447,PROD-0004,USB-C Hub,Electronics,4,Valid entry,2263.48,4,Acceptable,8691.76
ITEM-010541,ORD-02447,PROD-0070,AI Fundamentals,Books,18,Valid entry,198.30,15,Acceptable,3033.99
ITEM-010542,ORD-02695,PROD-0050,Cycling Helmet,Sports,9,Valid entry,1184.49,35,Acceptable,6929.27
ITEM-010543,ORD-00132,PROD-0060,Makeup Brush Set,Beauty,6,Valid entry,2450.90,12,Acceptable,12940.75
ITEM-010544,ORD-00132,PROD-0161,Hot Sauce Bundle Pro,Food and Beverage,10,Valid entry,NULL,108,Review Recommended,7948.27
ITEM-010545,ORD-00132,PROD-0121,Analytics Tool Pro,Software,15,Valid entry,2845.63,5,Acceptable,40550.23
ITEM-010546,ORD-00132,PROD-0126,Wireless Headphones Pro,Electronics,7,Valid entry,425.58,17,Acceptable,2472.62
ITEM-010547,ORD-01253,PROD-0118,Foam Roller Pro,Sports,14,Valid entry,4306.63,16,Acceptable,50645.97
ITEM-010548,ORD-02076,PROD-0112,Nuts & Seeds Mix Pro,Food and Beverage,5,Valid entry,1330.62,27,Acceptable,4856.76
ITEM-010549,ORD-02076,PROD-0145,Premium Coffee Beans Pro,Food and Beverage,6,Valid entry,464.46,30,Acceptable,1950.73
ITEM-010550,ORD-02076,PROD-0166,Product Management v2,Books,3,Valid entry,557.83,6,Acceptable,NULL
ITEM-010551,ORD-02335,PROD-0002,Smart Watch,Electronics,16,Valid entry,1070.87,20,Acceptable,13707.14
ITEM-010552,ORD-02335,PROD-0156,Protein Powder v2,Sports,14,Valid entry,335.04,26,Acceptable,3471.01
ITEM-010553,ORD-02335,PROD-0082,Dark Chocolate Box Pro,Food and Beverage,19,Valid entry,472.75,32,Acceptable,6107.93
ITEM-010554,ORD-04803,PROD-0070,AI Fundamentals,Books,2,Valid entry,198.30,25,Acceptable,297.45
ITEM-010555,ORD-04803,PROD-0144,Protein Bars 12pk v2,Food and Beverage,14,Valid entry,1597.60,24,Acceptable,16998.46
ITEM-010556,ORD-04803,PROD-0193,Bed Sheets Pro,Home and Garden,11,Valid entry,1439.66,3,Acceptable,15361.17
