order_id,customer_id,order_date,order_status,sales_channel,shipping_cost_USD,discount_pct,discount_pct_flag,region,country
ORD-03596,CUST-0451,2024-09-23,Completed,Phone,42.47,17,Acceptable,Middle East,Qatar
ORD-03597,CUST-0220,2023-02-19,Completed,Mobile App,15.57,28,Acceptable,North America,United States
ORD-03598,CUST-0425,2021-05-08,Completed,Phone,21.09,33,Acceptable,North America,Canada
ORD-03599,CUST-0248,2024-01-05,Completed,Phone,19.84,6,Acceptable,Europe,Netherlands
ORD-03600,CUST-0396,2023-07-14,Completed,Website,15.36,13,Acceptable,Asia Pacific,India
ORD-03601,CUST-0413,2024-10-21,Cancelled,Website,3.87,34,Acceptable,Europe,Germany
ORD-03602,CUST-0326,2023-05-25,Pending,Phone,41.02,10,Acceptable,Europe,Netherlands
ORD-03603,CUST-0277,2022-03-14,Completed,Phone,24.69,8,Acceptable,Middle East,Saudi Arabia
ORD-03604,CUST-0117,2023-10-12,Completed,Mobile App,35.01,15,Acceptable,Europe,Germany
ORD-03605,CUST-0067,2021-11-03,Refunded,Mobile App,12.84,6,Acceptable,Africa,Ghana
ORD-03606,CUST-0093,2021-04-28,Cancelled,Phone,30.14,7,Acceptable,North America,Canada
ORD-03607,CUST-0415,2020-05-15,Completed,In-Store,43.52,131,Review Recommended,Asia Pacific,South Korea
ORD-03608,CUST-0147,2021-11-17,Cancelled,Mobile App,42.87,9,Acceptable,Latin America,Brazil
ORD-03609,CUST-0041,2020-11-02,Completed,In-Store,35.95,19,Acceptable,Europe,Netherlands
ORD-03610,CUST-0395,2023-10-16,Completed,Partner Portal,32.66,7,Acceptable,Middle East,Qatar
ORD-03611,CUST-0416,2023-03-09,Completed,Phone,15.57,34,Acceptable,Middle East,Saudi Arabia
ORD-03612,CUST-0108,2020-03-05,Completed,In-Store,8.37,20,Acceptable,North America,United States
ORD-03613,CUST-0381,2021-08-05,Pending,Phone,24.96,1,Acceptable,Middle East,UAE
ORD-03614,CUST-0232,2024-08-28,Pending,Marketplace,37.88,32,Acceptable,Middle East,Saudi Arabia
ORD-03615,CUST-0015,2024-07-23,Pending,Partner Portal,42.43,24,Acceptable,Africa,Nigeria
ORD-03616,CUST-0109,2024-08-11,Pending,Phone,12.64,143,Review Recommended,Latin America,Chile
ORD-03617,CUST-0288,2021-07-24,Completed,Partner Portal,32.80,26,Acceptable,Africa,Kenya
ORD-03618,CUST-0263,2024-10-14,Cancelled,Website,23.24,7,Acceptable,Asia Pacific,Singapore
ORD-03619,CUST-0478,2022-12-05,Completed,Website,17.01,7,Acceptable,North America,Mexico
ORD-03620,CUST-0377,2022-09-22,Completed,Phone,28.48,17,Acceptable,Middle East,Qatar
ORD-03621,CUST-0019,2020-07-05,Cancelled,In-Store,39.23,28,Acceptable,Asia Pacific,India
ORD-03622,CUST-0051,2021-08-16,Completed,Website,12.13,28,Acceptable,Middle East,Qatar
ORD-03623,CUST-0133,2023-03-08,Refunded,Unknown,42.98,18,Acceptable,Africa,Ghana
ORD-03624,CUST-0035,2020-10-26,Refunded,In-Store,38.47,27,Acceptable,Europe,Spain
ORD-03625,CUST-0338,2021-03-19,Completed,In-Store,7.66,21,Acceptable,Europe,Sweden
ORD-03626,CUST-0015,2021-09-04,Completed,In-Store,29.73,27,Acceptable,Africa,Nigeria
ORD-03627,CUST-0204,2022-09-15,Cancelled,Phone,2.86,21,Acceptable,Africa,South Africa
ORD-03628,CUST-0232,2020-09-25,Completed,In-Store,17.32,9,Acceptable,Middle East,Saudi Arabia
ORD-03629,CUST-0073,2021-02-26,Cancelled,Marketplace,43.77,9,Acceptable,Latin America,Argentina
ORD-03630,CUST-0057,2022-07-20,Refunded,Mobile App,23.85,12,Acceptable,Africa,Ghana
ORD-03631,CUST-0083,2022-06-03,Pending,Mobile App,21.50,23,Acceptable,Latin America,Argentina
ORD-03632,CUST-0427,2023-08-17,Refunded,In-Store,0.91,17,Acceptable,Europe,United Kingdom
ORD-03633,CUST-0394,2020-10-19,Completed,Marketplace,31.78,3,Acceptable,Latin America,Argentina
ORD-03634,CUST-0057,2021-09-08,Cancelled,Phone,1.54,13,Acceptable,Africa,Ghana
ORD-03635,CUST-0221,2022-10-25,Cancelled,Mobile App,37.51,17,Acceptable,Asia Pacific,Japan
ORD-03636,CUST-0306,2023-11-22,Pending,Partner Portal,20.80,10,Acceptable,Europe,Spain
ORD-03637,CUST-0357,2024-05-25,Cancelled,Phone,13.28,10,Acceptable,North America,Mexico
ORD-03638,CUST-0317,2021-09-26,Completed,Mobile App,22.43,28,Acceptable,Middle East,Qatar
ORD-03639,CUST-0101,2021-08-03,Refunded,Mobile App,19.89,4,Acceptable,Middle East,Qatar
ORD-03640,CUST-0471,2022-02-14,Cancelled,In-Store,27.36,16,Acceptable,Latin America,Brazil
ORD-03641,CUST-0266,2020-09-28,Completed,Partner Portal,30.68,24,Acceptable,Asia Pacific,Japan
ORD-03642,CUST-0050,2021-10-03,Completed,Unknown,10.20,14,Acceptable,Latin America,Chile
ORD-03643,CUST-0002,2024-06-26,Completed,Marketplace,41.77,2,Acceptable,Middle East,Qatar
ORD-03644,CUST-0072,2022-02-27,Pending,Marketplace,37.85,21,Acceptable,Latin America,Colombia
ORD-03645,CUST-0108,2024-06-20,Refunded,In-Store,36.94,20,Acceptable,North America,United States
ORD-03646,CUST-0338,2020-02-06,Refunded,Mobile App,21.67,14,Acceptable,Europe,Sweden
ORD-03647,CUST-0470,2024-07-14,Completed,Mobile App,23.90,0,Acceptable,Asia Pacific,Japan
ORD-03648,CUST-0219,2024-04-30,Cancelled,Partner Portal,36.24,17,Acceptable,Asia Pacific,Australia
ORD-03649,CUST-0307,2023-07-16,Completed,Website,32.93,1,Acceptable,North America,Canada
ORD-03650,CUST-0197,2020-12-26,Refunded,Phone,22.30,9,Acceptable,Latin America,Colombia
ORD-03651,CUST-0383,2022-07-30,Completed,Partner Portal,39.96,22,Acceptable,Africa,Ghana
ORD-03652,CUST-0017,2023-12-05,Completed,Marketplace,28.69,34,Acceptable,Middle East,Saudi Arabia
ORD-03653,CUST-0369,2021-06-16,Refunded,Phone,29.39,12,Acceptable,Middle East,Qatar
ORD-03654,CUST-0201,2021-05-21,Completed,In-Store,20.30,23,Acceptable,Africa,Nigeria
ORD-03655,CUST-0146,2020-02-03,Pending,Partner Portal,8.36,29,Acceptable,Africa,Kenya
ORD-03656,CUST-0081,2022-02-20,Completed,Partner Portal,37.81,27,Acceptable,North America,Mexico
ORD-03657,CUST-0369,2021-06-10,Completed,Mobile App,14.32,26,Acceptable,Middle East,Qatar
ORD-03658,CUST-0349,2021-01-26,Completed,Mobile App,3.28,28,Acceptable,Asia Pacific,South Korea
ORD-03659,CUST-0400,2024-05-12,Completed,Phone,19.31,22,Acceptable,Asia Pacific,Australia
ORD-03660,CUST-0279,2023-04-28,Pending,In-Store,8.88,4,Acceptable,Latin America,Chile
ORD-03661,CUST-0230,2024-01-03,Completed,Website,40.20,1,Acceptable,Latin America,Colombia
ORD-03662,CUST-0428,2020-12-08,Completed,Unknown,30.29,8,Acceptable,Africa,Kenya
ORD-03663,CUST-0019,2024-07-28,Cancelled,Phone,30.34,16,Acceptable,Asia Pacific,India
ORD-03664,CUST-0348,2024-09-13,Cancelled,Partner Portal,13.17,15,Acceptable,Middle East,UAE
ORD-03665,CUST-0171,2023-08-06,Completed,Mobile App,2.05,26,Acceptable,Europe,Netherlands
ORD-03666,CUST-0180,2023-05-16,Completed,Marketplace,6.65,1,Acceptable,North America,Mexico
ORD-03667,CUST-0328,2023-05-14,Completed,Website,18.73,14,Acceptable,Middle East,UAE
ORD-03668,CUST-0169,2024-03-19,Completed,Website,6.14,21,Acceptable,Asia Pacific,South Korea
ORD-03669,CUST-0356,2024-02-24,Completed,Phone,13.53,0,Acceptable,Europe,Sweden
ORD-03670,CUST-0053,2021-03-22,Refunded,Website,18.04,4,Acceptable,Latin America,Argentina
ORD-03671,CUST-0272,2020-03-13,Cancelled,In-Store,31.44,32,Acceptable,Africa,South Africa
ORD-03672,CUST-0468,2021-04-15,Cancelled,Mobile App,20.57,23,Acceptable,North America,Canada
ORD-03673,CUST-0167,2020-04-19,Completed,Phone,24.85,13,Acceptable,North America,United States
ORD-03674,CUST-0050,2023-06-20,Completed,Unknown,16.63,20,Acceptable,Latin America,Chile
ORD-03675,CUST-0377,2020-07-21,Completed,Partner Portal,31.38,18,Acceptable,Middle East,Qatar
ORD-03676,CUST-0165,2021-04-04,Completed,Partner Portal,16.48,13,Acceptable,Europe,Germany
ORD-03677,CUST-0353,2022-02-02,Completed,In-Store,16.22,3,Acceptable,Europe,France
ORD-03678,CUST-0159,2020-11-16,Refunded,Unknown,12.77,4,Acceptable,North America,Mexico
ORD-03679,CUST-0193,2021-07-25,Pending,Phone,0.89,28,Acceptable,North America,Canada
ORD-03680,CUST-0375,2024-12-31,Pending,Unknown,7.60,8,Acceptable,North America,United States
ORD-03681,CUST-0080,2024-06-15,Refunded,Marketplace,0.42,24,Acceptable,Europe,United Kingdom
ORD-03682,CUST-0002,2022-03-17,Pending,Mobile App,16.04,21,Acceptable,Middle East,Qatar
ORD-03683,CUST-0328,2024-12-21,Pending,Mobile App,37.83,19,Acceptable,Middle East,UAE
ORD-03684,CUST-0269,2021-09-08,Pending,Marketplace,7.36,4,Acceptable,Africa,Ghana
ORD-03685,CUST-0363,2023-02-26,Refunded,Phone,30.69,24,Acceptable,Africa,Kenya
ORD-03686,CUST-0119,2020-08-01,Completed,Phone,37.87,24,Acceptable,North America,Canada
ORD-03687,CUST-0249,2022-12-14,Completed,Unknown,36.66,17,Acceptable,Africa,Kenya
ORD-03688,CUST-0007,2020-02-09,Cancelled,Partner Portal,7.07,28,Acceptable,Middle East,Saudi Arabia
ORD-03689,CUST-0082,2024-06-30,Completed,Mobile App,18.36,7,Acceptable,Africa,South Africa
ORD-03690,CUST-0284,2020-04-24,Pending,In-Store,10.28,32,Acceptable,North America,United States
ORD-03691,CUST-0192,2020-09-27,Cancelled,Website,37.60,2,Acceptable,Latin America,Argentina
ORD-03692,CUST-0099,2022-03-19,Pending,Marketplace,23.40,15,Acceptable,Latin America,Chile
ORD-03693,CUST-0399,2022-05-17,Cancelled,Marketplace,10.71,7,Acceptable,Latin America,Chile
ORD-03694,CUST-0423,2023-12-18,Cancelled,Marketplace,27.50,12,Acceptable,Latin America,Colombia
ORD-03695,CUST-0199,2024-06-19,Completed,In-Store,4.54,6,Acceptable,Europe,United Kingdom
ORD-03696,CUST-0470,2020-05-27,Cancelled,In-Store,29.67,0,Acceptable,Asia Pacific,Japan
ORD-03697,CUST-0299,2023-03-07,Refunded,Marketplace,29.61,16,Acceptable,Latin America,Argentina
ORD-03698,CUST-0349,2024-04-11,Completed,Mobile App,16.95,30,Acceptable,Asia Pacific,South Korea
ORD-03699,CUST-0043,2021-05-28,Pending,In-Store,39.21,1,Acceptable,Middle East,UAE
ORD-03700,CUST-0078,2023-05-01,Completed,Phone,32.67,33,Acceptable,Europe,United Kingdom
ORD-03701,CUST-0049,2020-06-07,Pending,Partner Portal,9.35,11,Acceptable,Europe,United Kingdom
ORD-03702,CUST-0154,2021-08-31,Pending,In-Store,24.55,30,Acceptable,Africa,Nigeria
ORD-03703,CUST-0319,2021-06-16,Refunded,Mobile App,41.31,3,Acceptable,Middle East,UAE
ORD-03704,CUST-0284,2021-12-02,Pending,Website,37.65,20,Acceptable,North America,United States
ORD-03705,CUST-0478,2023-06-14,Cancelled,Marketplace,2.47,19,Acceptable,North America,Mexico
ORD-03706,CUST-0398,2022-03-22,Refunded,Marketplace,21.76,18,Acceptable,Latin America,Brazil
ORD-03707,CUST-0249,2020-02-12,Pending,Website,37.03,11,Acceptable,Africa,Kenya
ORD-03708,CUST-0113,2024-05-13,Cancelled,Phone,23.17,11,Acceptable,North America,United States
ORD-03709,CUST-0311,2023-03-04,Completed,Mobile App,3.41,16,Acceptable,Asia Pacific,Japan
ORD-03710,CUST-0197,2021-01-18,Completed,Website,31.72,20,Acceptable,Latin America,Colombia
ORD-03711,CUST-0469,2022-02-23,Pending,Unknown,36.09,12,Acceptable,Africa,Nigeria
ORD-03712,CUST-0170,2021-06-30,Completed,Partner Portal,22.29,25,Acceptable,North America,Mexico
ORD-03713,CUST-0097,2020-07-22,Cancelled,Marketplace,5.21,29,Acceptable,Europe,Netherlands
ORD-03714,CUST-0139,2024-10-08,Refunded,Partner Portal,28.27,18,Acceptable,Europe,Netherlands
ORD-03715,CUST-0434,2024-08-29,Completed,In-Store,15.40,16,Acceptable,Europe,Sweden
ORD-03716,CUST-0066,2024-11-04,Completed,Phone,35.09,30,Acceptable,Asia Pacific,South Korea
ORD-03717,CUST-0156,2022-12-22,Completed,Phone,4.72,5,Acceptable,Africa,Nigeria
ORD-03718,CUST-0351,2024-05-25,Cancelled,Marketplace,32.97,22,Acceptable,Europe,Spain
ORD-03719,CUST-0268,2023-01-12,Completed,Partner Portal,13.66,17,Acceptable,Europe,France
ORD-03720,CUST-0207,2022-02-07,Completed,Website,35.30,6,Acceptable,Europe,United Kingdom
ORD-03721,CUST-0117,2024-01-21,Pending,In-Store,37.89,2,Acceptable,Europe,Germany
ORD-03722,CUST-0222,2020-01-10,Refunded,Phone,24.85,5,Acceptable,Asia Pacific,India
ORD-03723,CUST-0069,2022-08-07,Completed,Phone,13.76,29,Acceptable,Latin America,Argentina
ORD-03724,CUST-0212,2024-03-28,Completed,In-Store,32.48,33,Acceptable,Middle East,Saudi Arabia
ORD-03725,CUST-0273,2024-09-03,Completed,Marketplace,26.60,10,Acceptable,Latin America,Brazil
ORD-03726,CUST-0029,2020-05-28,Pending,Phone,27.03,4,Acceptable,Middle East,Saudi Arabia
ORD-03727,CUST-0475,2021-05-22,Refunded,Website,43.01,16,Acceptable,North America,Mexico
ORD-03728,CUST-0140,2022-04-21,Cancelled,Unknown,2.90,4,Acceptable,Latin America,Brazil
ORD-03729,CUST-0088,2022-11-14,Completed,In-Store,4.21,31,Acceptable,North America,Canada
ORD-03730,CUST-0105,2023-04-20,Refunded,In-Store,5.23,2,Acceptable,North America,Canada
ORD-03731,CUST-0179,2022-04-03,Completed,Website,6.95,30,Acceptable,Middle East,Qatar
ORD-03732,CUST-0123,2022-06-18,Completed,Marketplace,28.85,31,Acceptable,Asia Pacific,Singapore
ORD-03733,CUST-0051,2021-05-15,Cancelled,Marketplace,21.63,2,Acceptable,Middle East,Qatar
ORD-03734,CUST-0453,2024-06-26,Cancelled,Marketplace,39.56,137,Review Recommended,Latin America,Argentina
ORD-03735,CUST-0247,2023-01-12,Completed,Website,3.98,13,Acceptable,Middle East,UAE
ORD-03736,CUST-0055,2022-01-24,Pending,Unknown,16.29,26,Acceptable,North America,Canada
ORD-03737,CUST-0092,2020-11-29,Pending,Mobile App,10.22,29,Acceptable,Latin America,Brazil
ORD-03738,CUST-0356,2023-09-20,Completed,In-Store,16.91,32,Acceptable,Europe,Sweden
ORD-03739,CUST-0452,2021-01-14,Refunded,Website,1.60,22,Acceptable,Latin America,Brazil
ORD-03740,CUST-0467,2021-12-03,Refunded,In-Store,32.87,8,Acceptable,Middle East,Qatar
ORD-03741,CUST-0023,2020-08-27,Cancelled,Partner Portal,3.02,33,Acceptable,Middle East,Saudi Arabia
ORD-03742,CUST-0019,2020-03-02,Completed,Marketplace,9.19,17,Acceptable,Asia Pacific,India
ORD-03743,CUST-0033,2022-11-07,Refunded,Website,42.60,8,Acceptable,Middle East,Qatar
ORD-03744,CUST-0120,2021-02-17,Completed,In-Store,34.09,22,Acceptable,Middle East,Saudi Arabia
ORD-03745,CUST-0196,2021-10-24,Refunded,In-Store,9.87,21,Acceptable,Africa,Ghana
ORD-03746,CUST-0390,2023-07-04,Refunded,Partner Portal,0.42,25,Acceptable,Middle East,Saudi Arabia
ORD-03747,CUST-0149,2020-06-26,Pending,Mobile App,8.08,15,Acceptable,Europe,Germany
ORD-03748,CUST-0422,2020-03-12,Refunded,Website,39.68,2,Acceptable,North America,Canada
ORD-03749,CUST-0449,2024-04-23,Pending,Phone,39.90,3,Acceptable,Europe,United Kingdom
ORD-03750,CUST-0417,2023-04-16,Refunded,In-Store,9.00,31,Acceptable,Middle East,UAE
ORD-03751,CUST-0141,2022-03-18,Completed,Website,14.87,22,Acceptable,North America,United States
ORD-03752,CUST-0038,2020-04-30,Completed,Mobile App,41.61,24,Acceptable,Africa,South Africa
ORD-03753,CUST-0024,2021-11-29,Completed,Mobile App,39.00,15,Acceptable,Africa,Nigeria
ORD-03754,CUST-0119,2021-01-04,Completed,Phone,12.55,20,Acceptable,North America,Canada
ORD-03755,CUST-0022,2020-06-07,Cancelled,Phone,32.55,13,Acceptable,North America,United States
ORD-03756,CUST-0364,2023-06-07,Cancelled,Marketplace,29.71,14,Acceptable,Africa,Nigeria
ORD-03757,CUST-0321,2021-03-10,Completed,In-Store,21.03,23,Acceptable,Europe,United Kingdom
ORD-03758,CUST-0123,2021-07-29,Pending,Phone,3.45,35,Acceptable,Asia Pacific,Singapore
ORD-03759,CUST-0465,2022-07-04,Completed,Phone,7.16,35,Acceptable,Asia Pacific,India
ORD-03760,CUST-0269,2021-05-27,Completed,Website,7.55,26,Acceptable,Africa,Ghana
ORD-03761,CUST-0418,2023-06-04,Completed,Mobile App,11.20,29,Acceptable,Asia Pacific,Singapore
ORD-03762,CUST-0033,2024-01-04,Cancelled,Website,27.40,17,Acceptable,Middle East,Qatar
ORD-03763,CUST-0287,2023-01-04,Refunded,Mobile App,7.96,21,Acceptable,North America,Canada
ORD-03764,CUST-0180,2022-03-23,Completed,Unknown,11.09,34,Acceptable,North America,Mexico
ORD-03765,CUST-0397,2021-08-16,Completed,Marketplace,39.62,16,Acceptable,Latin America,Argentina
ORD-03766,CUST-0007,2023-05-21,Pending,Marketplace,2.11,19,Acceptable,Middle East,Saudi Arabia
ORD-03767,CUST-0260,2022-03-01,Pending,Marketplace,20.31,29,Acceptable,Latin America,Argentina
ORD-03768,CUST-0370,2021-02-07,Pending,Mobile App,25.65,6,Acceptable,NA Region,United States
ORD-03769,CUST-0029,2024-02-07,Pending,Partner Portal,42.32,35,Acceptable,Middle East,Saudi Arabia
ORD-03770,CUST-0250,2022-11-18,Completed,Mobile App,16.94,17,Acceptable,Europe,Sweden
ORD-03771,CUST-0333,2020-02-21,Cancelled,Marketplace,15.15,32,Acceptable,Asia Pacific,Singapore
ORD-03772,CUST-0310,2022-11-29,Completed,Unknown,9.90,147,Review Recommended,Latin America,Chile
ORD-03773,CUST-0384,2021-07-11,Pending,Partner Portal,42.76,8,Acceptable,Middle East,Qatar
ORD-03774,CUST-0282,2022-05-04,Completed,In-Store,29.13,6,Acceptable,Latin America,Argentina
ORD-03775,CUST-0295,2024-10-01,Cancelled,In-Store,31.89,27,Acceptable,Europe,France
ORD-03776,CUST-0413,2021-03-21,Cancelled,Marketplace,32.24,5,Acceptable,Europe,Germany
ORD-03777,CUST-0226,2024-10-02,Refunded,Phone,36.77,2,Acceptable,Africa,Nigeria
ORD-03778,CUST-0112,2021-06-21,Pending,Phone,33.94,26,Acceptable,Africa,Kenya
ORD-03779,CUST-0001,2022-04-14,Completed,Marketplace,21.26,142,Review Recommended,Latin America,Argentina
ORD-03780,CUST-0231,2023-03-20,Pending,Mobile App,27.72,3,Acceptable,Asia Pacific,India
ORD-03781,CUST-0440,2023-11-04,Completed,Mobile App,35.99,26,Acceptable,Asia Pacific,India
ORD-03782,CUST-0304,2023-07-10,Completed,In-Store,5.39,34,Acceptable,North America,Mexico
ORD-03783,CUST-0349,2024-11-11,Refunded,Partner Portal,41.46,129,Review Recommended,Asia Pacific,South Korea
ORD-03784,CUST-0125,2023-01-15,Completed,Website,40.99,20,Acceptable,Africa,Ghana
ORD-03785,CUST-0444,2022-04-26,Completed,In-Store,8.01,8,Acceptable,Asia Pacific,Singapore
ORD-03786,CUST-0362,2023-07-03,Completed,Website,42.59,25,Acceptable,Asia Pacific,India
ORD-03787,CUST-0312,2020-03-19,Cancelled,Marketplace,23.57,2,Acceptable,Europe,Spain
ORD-03788,CUST-0316,2022-11-05,Completed,Phone,13.82,11,Acceptable,Africa,Kenya
ORD-03789,CUST-0018,2022-08-17,Refunded,Website,43.60,17,Acceptable,Africa,Ghana
ORD-03790,CUST-0128,2020-07-05,Refunded,Marketplace,26.25,33,Acceptable,North America,United States
ORD-03791,CUST-0297,2023-12-30,Cancelled,Phone,22.22,135,Review Recommended,Middle East,Qatar
ORD-03792,CUST-0393,2023-03-17,Pending,Marketplace,21.00,34,Acceptable,Middle East,UAE
ORD-03793,CUST-0404,2022-03-25,Completed,Partner Portal,36.97,148,Review Recommended,Latin America,Colombia
ORD-03794,CUST-0191,2020-10-14,Pending,Phone,2.24,33,Acceptable,North America,Canada
ORD-03795,CUST-0111,2022-08-19,Refunded,Partner Portal,37.37,5,Acceptable,Latin America,Colombia
ORD-03796,CUST-0467,2023-12-19,Refunded,Website,1.68,22,Acceptable,Middle East,Qatar
ORD-03797,CUST-0185,2022-11-30,Pending,Mobile App,7.30,4,Acceptable,Europe,Netherlands
ORD-03798,CUST-0350,2022-10-06,Completed,Website,3.74,12,Acceptable,Africa,Ghana
ORD-03799,CUST-0435,2021-05-21,Completed,Website,5.40,32,Acceptable,Asia Pacific,India
ORD-03800,CUST-0300,2023-07-03,Refunded,Partner Portal,14.17,26,Acceptable,Africa,Nigeria
ORD-03801,CUST-0323,2020-03-25,Pending,Phone,16.11,6,Acceptable,Europe,Spain
ORD-03802,CUST-0380,2024-09-04,Pending,Phone,3.76,15,Acceptable,Asia Pacific,Singapore
ORD-03803,CUST-0207,2024-02-05,Completed,Partner Portal,0.37,9,Acceptable,Europe,United Kingdom
ORD-03804,CUST-0324,2020-12-16,Completed,Unknown,5.79,6,Acceptable,Europe,United Kingdom
ORD-03805,CUST-0215,2024-10-24,Completed,Partner Portal,30.72,6,Acceptable,Europe,United Kingdom
ORD-03806,CUST-0407,2020-06-03,Refunded,Mobile App,37.69,21,Acceptable,Middle East,Qatar
ORD-03807,CUST-0259,2021-11-24,Cancelled,Marketplace,9.25,30,Acceptable,North America,Mexico
ORD-03808,CUST-0037,2020-10-06,Completed,Partner Portal,21.54,12,Acceptable,North America,Mexico
ORD-03809,CUST-0083,2020-12-01,Completed,Website,3.33,3,Acceptable,Latin America,Argentina
ORD-03810,CUST-0121,2020-01-26,Pending,In-Store,4.80,16,Acceptable,Europe,Germany
ORD-03811,CUST-0122,2020-03-22,Refunded,In-Store,30.00,4,Acceptable,Africa,Nigeria
ORD-03812,CUST-0062,2020-03-10,Completed,Mobile App,40.17,16,Acceptable,North America,Mexico
ORD-03813,CUST-0036,2021-12-16,Refunded,Website,2.71,32,Acceptable,Latin America,Colombia
ORD-03814,CUST-0298,2022-07-09,Refunded,Mobile App,25.79,16,Acceptable,Africa,South Africa
ORD-03815,CUST-0462,2022-02-12,Completed,In-Store,36.33,14,Acceptable,Middle East,Saudi Arabia
ORD-03816,CUST-0385,2023-08-11,Refunded,In-Store,33.69,28,Acceptable,Middle East,Saudi Arabia
ORD-03817,CUST-0125,2023-11-02,Refunded,Website,40.72,32,Acceptable,Africa,Ghana
ORD-03818,CUST-0022,2020-04-28,Completed,Phone,40.12,14,Acceptable,North America,United States
ORD-03819,CUST-0091,2021-09-27,Refunded,Unknown,15.88,4,Acceptable,Africa,Ghana
ORD-03820,CUST-0315,2022-11-01,Completed,Website,28.48,139,Review Recommended,Africa,Nigeria
ORD-03821,CUST-0067,2022-08-10,Pending,Phone,18.61,12,Acceptable,Africa,Ghana
ORD-03822,CUST-0156,2023-07-20,Completed,Mobile App,25.36,27,Acceptable,Africa,Nigeria
ORD-03823,CUST-0407,2024-02-10,Completed,Partner Portal,15.35,13,Acceptable,Middle East,Qatar
ORD-03824,CUST-0452,2021-06-30,Completed,Marketplace,39.53,11,Acceptable,Latin America,Brazil
ORD-03825,CUST-0478,2020-11-07,Refunded,Partner Portal,42.08,31,Acceptable,North America,Mexico
ORD-03826,CUST-0137,2024-05-12,Completed,In-Store,2.00,28,Acceptable,Latin America,Colombia
ORD-03827,CUST-0210,2023-03-19,Completed,Phone,25.12,13,Acceptable,Europe,Germany
ORD-03828,CUST-0139,2021-04-10,Pending,Marketplace,40.25,22,Acceptable,Europe,Netherlands
ORD-03829,CUST-0449,2022-03-16,Completed,Website,15.86,16,Acceptable,Europe,United Kingdom
ORD-03830,CUST-0266,2022-07-11,Pending,Partner Portal,2.56,15,Acceptable,Asia Pacific,Japan
ORD-03831,CUST-0365,2021-02-22,Pending,Phone,8.03,20,Acceptable,Europe,United Kingdom
ORD-03832,CUST-0075,2021-06-16,Completed,Marketplace,4.06,33,Acceptable,Africa,South Africa
ORD-03833,CUST-0324,2023-02-18,Completed,Mobile App,10.78,15,Acceptable,Europe,United Kingdom
ORD-03834,CUST-0247,2023-05-24,Completed,Marketplace,14.02,34,Acceptable,Middle East,UAE
ORD-03835,CUST-0262,2021-02-27,Completed,Website,4.82,19,Acceptable,North America,Canada
ORD-03836,CUST-0188,2022-06-24,Completed,Mobile App,36.39,10,Acceptable,Africa,South Africa
ORD-03837,CUST-0450,2024-10-02,Completed,Partner Portal,11.59,148,Review Recommended,Europe,France
ORD-03838,CUST-0147,2021-10-14,Pending,Website,22.06,7,Acceptable,Latin America,Brazil
ORD-03839,CUST-0242,2024-06-22,Completed,Unknown,37.52,27,Acceptable,Asia Pacific,India
ORD-03840,CUST-0001,2024-05-04,Pending,Website,33.64,5,Acceptable,Latin America,Argentina
ORD-03841,CUST-0383,2020-05-29,Cancelled,Marketplace,37.92,25,Acceptable,Africa,Ghana
ORD-03842,CUST-0444,2024-09-16,Completed,In-Store,41.85,142,Review Recommended,Asia Pacific,Singapore
ORD-03843,CUST-0373,2021-04-08,Pending,Partner Portal,31.53,35,Acceptable,Europe,France
ORD-03844,CUST-0072,2020-12-17,Completed,Partner Portal,8.98,26,Acceptable,Latin America,Colombia
ORD-03845,CUST-0208,2023-06-20,Completed,Marketplace,17.30,7,Acceptable,Europe,Germany
ORD-03846,CUST-0163,2022-11-15,Completed,Marketplace,21.95,26,Acceptable,Asia Pacific,Singapore
ORD-03847,CUST-0367,2024-11-13,Cancelled,Mobile App,26.06,24,Acceptable,Middle East,UAE
ORD-03848,CUST-0006,2020-04-17,Cancelled,Mobile App,32.68,35,Acceptable,Asia Pacific,South Korea
ORD-03849,CUST-0379,2024-04-12,Cancelled,Mobile App,17.01,6,Acceptable,Europe,United Kingdom
ORD-03850,CUST-0016,2022-08-31,Completed,Partner Portal,32.38,11,Acceptable,North America,Mexico
ORD-03851,CUST-0463,2023-08-11,Cancelled,Website,24.44,26,Acceptable,Africa,South Africa
ORD-03852,CUST-0292,2022-12-06,Refunded,In-Store,19.20,2,Acceptable,Europe,France
ORD-03853,CUST-0139,2023-09-13,Pending,Phone,23.02,18,Acceptable,Europe,Netherlands
ORD-03854,CUST-0415,2022-11-13,Completed,Phone,41.74,7,Acceptable,Asia Pacific,South Korea
ORD-03855,CUST-0020,2023-01-08,Cancelled,Marketplace,44.14,15,Acceptable,Latin America,Brazil
ORD-03856,CUST-0444,2020-12-19,Completed,Mobile App,2.74,22,Acceptable,Asia Pacific,Singapore
ORD-03857,CUST-0364,2023-03-17,Completed,Mobile App,11.09,3,Acceptable,Africa,Nigeria
ORD-03858,CUST-0309,2020-05-09,Completed,In-Store,1.05,29,Acceptable,Africa,South Africa
ORD-03859,CUST-0148,2022-03-23,Refunded,Partner Portal,1.59,33,Acceptable,Middle East,UAE
ORD-03860,CUST-0075,2021-02-03,Pending,Partner Portal,6.81,28,Acceptable,Africa,South Africa
ORD-03861,CUST-0424,2021-10-17,Pending,Unknown,28.98,3,Acceptable,Latin America,Chile
